TOP995,0,1852,BLK2583,BLK2583-C01,
1852-Black,28,30,\r\nTOP995,0,1852,BLK2583,BLK2583-C02,
1852-Black,28,30,\r\nTOP995,0,1852,BLK2583,BLK2583-C03,
1852-Black,30,30,\r\nTOP995,0,1852,BLK2583,BLK2583-C04,
1852-Black,30,30,\r\n
SHAN1819,0,1850,BLK1940,BLK1940-C01,1850-Black Yam,30,30,\r\n
SHAN1314,0,4801,BRN194,BRN194-C01,4801-Brown,SML,1,\r\n
RNE745,10,1852,BLK2568,BLK2568-C01,1852-Black White,24,30,\r\nRNE745,10,1852,BLK2568,BLK2568-C02,1852-Black White,26,30,\r\nRNE745,10,1852,BLK2568,BLK2568-C03,1852-Black White,26,10,\r\nRNE745,10,1852,BLK2568,BLK2568-C04,1852-Black White,28,30,\r\nRNE745,10,1852,BLK2568,BLK2568-C05,1852-Black White,28,10,\r\n
SHAN2038,0,1852,BLK2258,BLK2258-C01,1852-Black Red,24,7,\r\nSHAN2038,0,1852,BLK2258,BLK2258-C02,1852-Black Red,28,30,\r\nSHAN2038,0,1852,BLK2258,BLK2258-C03,1852-Black Red,28,30,\r\n
RNE746,0,1852,BLK2580,BLK2580-C01,1852-Black Yam,24,30,\r\nRNE746,0,1852,BLK2580,BLK2580-C02,1852-Black Yam,26,30,\r\nRNE746,0,1852,BLK2580,BLK2580-C03,1852-Black Yam,26,10,\r\nRNE746,0,1852,BLK2580,BLK2580-C04,1852-Black Yam,36,30,\r\nRNE746,0,1852,BLK2580,BLK2580-C05,1852-Black Yam,38,30,\r\n
CASC738,0,1852,BLK1567,BLK1567-C01,1852-Black Yam - Casco,26,10,\r\nCASC738,0,1852,BLK1567,BLK1567-C02,1852-Black Yam - Casco,28,15,\r\nCASC738,0,1852,BLK1567,BLK1567-C03,1852-Black Yam - Casco,30,30,\r\nCASC738,0,1852,BLK1567,BLK1567-C04,1852-Black Yam - Casco,32,10,\r\n
RNE745,30,1852,BLK2566,BLK2566-C01,1852-Black White,34,30,\r\nRNE745,0,1852,BLK2566,BLK2566-C02,1852-Black White,34,30,\r\nRNE745,0,1852,BLK2566,BLK2566-C03,1852-Black White,36,30,\r\nRNE745,0,1852,BLK2566,BLK2566-C04,1852-Black White,38,30,\r\n
SHAN1819,32,1850,BLK1940,BLK1940-C01,1850-Black Yam,30,30,\r\n
TOP995,0,1852,BLK2581,BLK2581-C01,1852-Black,36,30,\r\nTOP995,0,1852,BLK2581,BLK2581-C02,1852-Black,38,30,\r\nTOP995,0,1852,BLK2581,BLK2581-C03,1852-Black,40,20,\r\nTOP995,0,1852,BLK2581,BLK2581-C04,1852-Black,42,30,\r\nTOP995,0,1852,BLK2581,BLK2581-C05,1852-Black,44,10,\r\n
SHAN2281,0,1850,BLK2590,BLK2590-C01,1850-Black White,30,30,\r\nSHAN2281,0,1850,BLK2590,BLK2590-C02,1850-Black White,32,30,\r\n
RNE745,30,1852,BLK2567,BLK2567-C01,1852-Black White,30,30,\r\nRNE745,0,1852,BLK2567,BLK2567-C02,1852-Black White,30,30,\r\nRNE745,20,1852,BLK2567,BLK2567-C03,1852-Black White,30,20,\r\nRNE745,30,1852,BLK2567,BLK2567-C04,1852-Black White,32,30,\r\nRNE745,0,1852,BLK2567,BLK2567-C05,1852-Black White,32,30,\r\nRNE745,0,1852,BLK2567,BLK2567-C06,1852-Black White,32,20,\r\n
JAK8,30,1852,BLK1207,BLK1207-C01,1852-Black,32,30,\r\nJAK8,10,1852,BLK1207,BLK1207-C02,1852-Black,32,10,\r\nJAK8,30,1852,BLK1207,BLK1207-C03,1852-Black,34,30,\r\nJAK8,10,1852,BLK1207,BLK1207-C04,1852-Black,34,10,\r\nJAK8,0,1852,BLK1207,BLK1207-C05,1852-Black,50,1,\r\n
PEEP226,10,2230,BDM49,BDM49-C01,2230-Bndry Mrn Yam Wht Blk Wht Yam,24,10,\r\nPEEP226,20,2230,BDM49,BDM49-C02,2230-Bndry Mrn Yam Wht Blk Wht Yam,34,20,\r\n
PEEP118,0,2230,BLK1077,BLK1077-C01,2230-Black Wht Blk Wht Blk Wht,36,30,\r\nPEEP118,30,2230,BLK1077,BLK1077-C02,2230-Black Wht Blk Wht Blk Wht,38,30,\r\n
CASC738,0,1852,BLK1567,BLK1567-C01,1852-Black Yam - Casco,26,10,\r\nCASC738,0,1852,BLK1567,BLK1567-C02,1852-Black Yam - Casco,28,15,\r\nCASC738,0,1852,BLK1567,BLK1567-C03,1852-Black Yam - Casco,30,30,\r\nCASC738,0,1852,BLK1567,BLK1567-C04,1852-Black Yam - Casco,32,10,\r\n
SHAN1819,32,1850,BLK1940,BLK1940-C01,1850-Black Yam,30,30,\r\n
